recId,shot_made_flag,Prediction Probability
23238,0,0.362332738
23246,0,0.396110862
23248,0,0.40310764
23249,1,0.749163773
23253,0,0.306534732
23260,1,0.624974129
23268,1,0.765389264
23269,1,0.789742689
23270,1,0.835846816
23284,1,0.812601086
23285,1,0.820652581
23290,1,0.78225434
23296,0,0.244490132
23309,1,0.807921512
23316,1,0.990322976
23319,0,0.316970723
23332,0,0.211443754
23339,0,0.271380495
23340,0,0.259144516
23348,0,0.266539241
23356,0,0.312329928
23368,1,0.960189756
23370,0,0.277364995
23392,0,0.313034737
23395,1,0.749551833
23408,0,0.252766439
23413,0,0.309280598
23415,0,0.340833844
23423,1,0.957125326
23441,0,0.256981643
23442,0,0.255222906
23452,1,0.980565541
23458,0,0.256496237
23466,0,0.381891268
23472,1,0.682932052
23481,0,0.305344924
23489,1,0.745120172
23499,1,0.710800453
23504,0,0.198075385
23505,0,0.214186656
23507,0,0.24201887
23509,0,0.228130433
23510,1,0.634918763
23512,0,0.171019276
23519,0,0.348212058
23524,0,0.267887176
23529,0,0.326308434
23536,1,0.674538181
23540,1,0.725929163
23541,1,0.740244875
23543,0,0.305413625
23561,0,0.321597963
23566,0,0.292967951
23570,1,0.693990945
23574,0,0.261118972
23584,1,0.709104259
23595,0,0.277179406
23596,0,0.268190346
23601,0,0.234320139
23602,0,0.288063449
23631,0,0.297148798
23634,0,0.280721149
23645,0,0.234953663
23650,0,0.300328974
23654,0,0.217157445
23661,0,0.352358188
23663,0,0.35304272
23665,1,0.978664806
23668,0,0.296918083
23679,0,0.251701541
23685,1,0.728247909
23696,0,0.357886604
23711,0,0.203272145
23727,0,0.227376807
23731,0,0.32774321
23736,1,0.695563519
23738,0,0.313001322
23741,1,0.681439553
23752,0,0.206673404
23756,0,0.324807562
23757,0,0.340797263
23759,0,0.273365323
23767,0,0.327536326
23768,0,0.302317812
23789,1,0.642345791
23790,0,0.285607796
23795,1,0.710076461
23799,0,0.26973231
23800,0,0.274448517
23813,1,0.714761953
23822,1,0.704620963
23823,0,0.271540023
23829,0,0.338884157
23831,0,0.310769418
23836,0,0.345356924
23837,1,0.708521364
23843,0,0.34733037
23849,0,0.294447331
23851,1,0.703156494
23857,1,0.739558141
23868,0,0.300022435
23880,0,0.192228501
23884,0,0.294963229
23886,0,0.191395874
23895,1,0.700553382
23907,0,0.284601973
23922,0,0.302451678
23927,1,0.986294964
23930,1,0.760692393
23937,0,0.332305308
23944,1,0.958124149
23945,0,0.221680253
23954,0,0.237021277
23955,0,0.22256521
23956,0,0.222524954
23966,0,0.190396063
23976,1,0.958119745
23985,0,0.265907295
23987,0,0.270590209
23988,0,0.285151148
24005,0,0.209189666
24008,0,0.330025282
24011,0,0.272653601
24020,1,0.682959337
24027,0,0.28086239
24028,0,0.264936727
24031,1,0.63857506
24038,1,0.699364452
24042,0,0.278073092
24046,0,0.320927017
24047,0,0.231861766
24059,0,0.249155382
24060,0,0.248812992
24076,0,0.204210497
24080,0,0.253258918
24085,1,0.981310235
24086,0,0.292717033
24106,1,0.707566609
24108,0,0.280653168
24109,0,0.193801616
24110,0,0.230817953
24128,1,0.734929532
24131,0,0.336364782
24136,1,0.698172661
24140,0,0.189574247
24141,1,0.647020355
24148,0,0.26812245
24165,0,0.21604777
24198,0,0.240922986
24210,0,1.05E-06
24211,0,0.303955015
24218,1,0.665086353
24219,1,0.978251833
24220,0,0.291444131
24225,0,0.250652642
24228,0,0.215325585
24239,0,0.378432702
24250,0,0.336640711
24262,0,0.371629156
24263,1,0.760069598
24269,0,0.40005803
24273,0,0.32929215
24279,0,0.28251446
24303,0,0.338530541
24317,0,0.358664208
24321,0,0.318090308
24328,0,0.318099999
24337,0,0.432675837
24342,0,0.384753007
24350,1,0.480565926
24353,1,0.794854134
24358,0,0.370747299
24361,0,0.311692154
24366,0,0.335445078
24367,1,0.787873957
24373,0,0.295595328
24378,0,0.314888704
24387,0,0.428273073
24393,0,0.46899313
24394,0,0.462963801
24397,0,0.421004185
24399,0,0.426223788
24404,0,0.303682755
24412,0,0.255970276
24423,0,0.400461362
24430,0,0.398280176
24456,1,0.813178058
24457,0,0.387120401
24464,1,0.987361056
24468,0,0.325316098
24488,1,0.799899244
24489,0,0.419451653
24492,0,0.414665225
24499,0,0.331096347
24512,0,0.375356287
24513,1,0.681112768
24514,0,0.268478578
24525,1,0.750180744
24526,0,0.400188269
24541,1,0.805922292
24545,1,0.705061834
24549,1,0.669474514
24560,0,0.302577772
24563,0,0.44056078
24567,1,0.98636939
24572,1,0.811774632
24581,0,0.400923558
24582,0,0.407790103
24590,0,0.371179523
24591,0,0.371323774
24609,1,0.738049838
24614,1,0.8316493
24616,1,0.74909161
24626,1,0.718906503
24631,1,0.511039993
24638,0,0.436716021
24640,0,0.448599742
24659,0,0.375758408
24662,0,0.284203104
24697,0,0.403771883
24700,0,0.37623269
24701,0,0.295701517
24710,1,0.831867369
24718,0,0.378877208
24730,1,0.874391405
24739,0,0.44338299
24747,1,0.48758365
24754,0,0.388394027
24755,0,0.452426144
24758,0,0.408672019
24762,0,0.387628605
24776,0,0.352399554
24789,0,0.317108459
24805,1,0.714691939
24808,0,0.44366752
24812,0,0.389319104
24820,0,0.356632766
24834,0,0.406451474
24840,0,0.344989079
24844,0,0.278775678
24847,1,0.962038287
24869,0,0.408279245
24882,0,0.475405407
24883,0,0.385156456
24888,0,0.386544951
24889,0,0.372609069
24914,0,0.404918832
24915,1,0.793067729
24916,0,0.387860529
24929,0,0.448854494
24932,0,0.425171183
24933,0,0.396716661
24941,1,0.76395299
24961,0,0.325630355
24962,0,0.272958501
24963,0,0.258600172
24968,0,0.345050468
24974,1,0.697736086
24980,0,0.37020763
24986,0,0.395794834
24991,0,0.362966041
24995,0,0.294877168
25001,0,0.309014026
25014,1,0.801307115
25023,1,0.764035121
25024,0,0.355209987
25029,0,0.325111745
25033,1,0.742453706
25046,0,0.309578253
25065,0,0.443662937
25068,0,0.441861527
25073,0,0.429593903
25079,0,0.393202993
25082,0,0.425911161
25084,0,0.446145943
25092,1,0.545147993
25094,1,0.53263823
25106,1,0.775443629
25114,0,0.364733628
25130,1,0.733256118
25134,0,0.359155149
25144,0,0.390119784
25145,0,0.363661146
25148,0,0.373595602
25162,1,0.739079129
25163,1,0.730344819
25169,0,0.237495615
25171,1,0.700741038
25176,0,0.212176635
25183,0,0.439829726
25188,0,0.311108958
25192,0,0.333770593
25194,0,0.399053626
25200,0,0.256434114
25205,0,0.318981992
25211,1,0.984261077
25212,1,0.695453756
25214,0,0.342156
25220,0,0.278885368
25227,0,0.279519489
25235,0,0.244537672
25244,0,0.36026812
25251,1,0.752845499
25267,1,0.737518893
25268,1,0.754153539
25270,0,0.411962881
25271,0,0.362772764
25281,0,0.336099009
25284,0,0.445743298
25287,0,0.353518372
25303,0,0.371622082
25305,0,0.3266067
25310,0,0.278253805
25315,1,0.744435568
25320,0,0.299013315
25325,0,0.379117523
25333,1,0.696812087
25343,0,0.425718954
25350,0,0.347531872
25361,1,0.986195687
25368,1,0.984663007
25385,0,0.338483649
25387,0,0.339921829
25404,0,0.279620493
25405,0,0.276378674
25417,0,0.425696077
25420,0,0.335683731
25427,0,0.363986911
25437,0,1.36E-06
25440,1,0.831175156
25442,0,0.387067471
25468,0,0.436636919
25475,1,0.989521074
25476,0,0.4660233
25480,0,0.379024096
25488,0,0.401004615
25489,0,0.442372621
25490,0,0.445321848
25497,0,0.414424416
25501,0,0.304593441
25505,0,0.352647177
25506,0,0.3331943
25513,1,0.783926854
25521,0,0.36147928
25550,0,0.338296931
25557,0,0.332115291
25558,1,0.740876894
25561,0,0.322463845
25563,0,0.356924932
25564,1,0.987603322
25572,0,0.445752972
25577,0,0.428321862
25581,0,0.373689289
25584,0,0.392912473
25594,1,0.583300589
25601,0,0.47449064
25603,1,0.988830947
25609,1,0.989411402
25611,1,0.500339958
25623,0,0.38814172
25643,0,0.306145172
25644,0,0.34464779
25645,0,0.279110135
25652,0,0.322115663
25659,1,0.776475701
25665,1,0.787990223
25668,0,0.378752759
25672,1,0.758001987
25677,1,0.79259948
25680,1,0.731624173
25689,1,0.759540214
25699,0,0.28990356
25701,1,0.987218781
25707,1,0.768874887
25712,0,0.338884807
25713,1,0.985591149
25715,0,0.380369554
25720,0,0.45487401
25723,0,0.469103335
25726,0,0.457162436
25728,0,0.400618239
25731,1,0.808056667
25732,1,0.825207522
25740,0,0.327156075
25750,0,0.351156348
25751,1,0.770275434
25758,0,0.366645006
25770,0,0.363293282
25778,0,0.281007234
25780,0,0.299392707
25800,1,0.988355981
25807,1,0.972314375
25808,0,0.342786183
25826,0,0.343385771
25833,0,0.470475254
25837,1,0.484693179
25844,1,0.800586432
25849,0,0.416311765
25850,1,0.988357074
25855,0,0.276141173
25859,0,0.311548739
25863,0,0.289927922
25884,0,0.360513231
25893,1,0.78533488
25897,0,0.404348387
25907,0,0.338907039
25917,0,0.344966144
25923,0,0.315167261
25944,0,0.282775267
25958,0,0.36660507
25961,1,0.757699573
25978,0,0.390022604
25991,0,0.335846611
26004,1,0.84499832
26013,1,0.818662996
26031,0,0.327796638
26041,1,0.985185526
26048,0,0.343936301
26051,1,0.965163267
26060,0,0.347749646
26061,1,0.751323061
26063,0,0.371329008
26065,0,0.339360222
26069,0,0.300870476
26071,0,0.2784737
26073,0,0.28191012
26077,1,0.715573911
26082,0,0.352382882
26090,0,0.438204793
26093,0,0.406127331
26101,1,0.755618021
26109,0,0.310576485
26111,0,0.361442942
26123,1,0.990035862
26128,0,0.465665001
26135,0,0.386981865
26136,0,0.367684361
26144,0,0.265879585
26145,0,0.398077155
26146,1,0.749342955
26147,1,0.746724406
26148,0,0.398121951
26150,0,0.272279515
26154,0,0.358489725
26155,0,0.367273649
26159,0,0.367872459
26160,0,0.303895401
26168,0,0.299544473
26188,0,0.286295311
26191,0,0.334829637
26203,0,0.349007681
26222,0,0.415600969
26224,0,0.473301928
26226,0,0.421419819
26227,0,0.42474385
26230,1,0.78572538
26231,0,0.329088024
26233,1,0.760151295
26235,0,0.294604459
26237,0,0.324891459
26239,0,0.327720837
26243,0,0.291624673
26253,0,0.326316658
26260,1,0.681125192
26262,1,0.764702172
26287,1,0.579229261
26288,1,0.788308486
26295,0,0.320149147
26298,0,0.319314459
26300,0,0.305675078
26305,0,0.267297511
26309,1,0.616121003
26312,0,0.286867106
26323,0,0.312234111
26330,0,0.27746743
26332,0,0.242785923
26333,0,0.321868788
26336,0,0.3030729
26345,0,0.407562394
26351,0,0.374447196
26363,0,0.274556198
26369,0,0.272066588
26398,0,0.256930577
26406,1,0.909834647
26408,0,0.389554417
26409,1,0.816523735
26414,1,0.787026371
26416,1,0.777168223
26418,0,0.387823801
26420,1,0.888352599
26433,1,0.968306986
26441,0,0.34829182
26456,1,0.774552234
26457,0,0.309514468
26474,1,0.797767171
26485,0,0.410066095
26504,1,0.72543573
26510,0,0.305591064
26519,0,0.23014411
26526,0,0.327258916
26529,1,0.708883209
26533,1,0.662859296
26539,0,0.308729713
26540,0,0.286775083
26546,0,0.255849085
26551,1,0.725941948
26563,0,0.353084961
26590,0,0.311575875
26599,0,0.276036372
26605,0,0.345160515
26612,0,0.348705843
26627,0,0.400523845
26628,0,0.313794617
26634,0,0.28256453
26650,0,0.337779788
26654,0,0.235281998
26658,0,0.25030885
26677,0,0.328393229
26680,0,0.239967828
26707,0,0.302738731
26736,0,0.277012843
26741,0,0.378265314
26753,1,0.667095529
26757,0,0.376141879
26783,0,0.389741471
26786,0,0.357243863
26793,0,0.378913916
26800,0,0.363582228
26801,1,0.620976105
26804,0,0.316562661
26806,0,0.33083461
26810,0,0.302964705
26816,0,0.44101877
26821,0,0.426363967
26825,0,0.346798791
26836,0,0.333103137
26853,0,0.365900248
26856,0,0.387432543
26857,0,0.337702721
26859,1,0.765366881
26871,1,0.667821272
26880,0,0.394806533
26885,0,0.358305329
26891,0,0.327447784
26895,1,0.970123474
26896,0,0.329271701
26900,0,0.273320459
26923,0,0.446169178
26927,1,0.625229026
26935,1,0.7305886
26955,0,0.365572708
26962,1,0.781845771
26965,0,0.35413065
26978,0,0.306653136
26979,1,0.561137214
26980,0,0.344675861
26989,0,0.341906148
27005,0,0.301493344
27006,0,0.220295572
27008,1,0.96161675
27009,0,0.296674276
27017,0,0.300676479
27021,0,0.310701302
27023,0,0.327778276
27027,0,0.349094744
27051,1,0.778211725
27053,0,0.292756089
27054,1,0.747929368
27061,1,0.960629938
27076,0,0.312390272
27077,1,0.981933959
27087,0,0.210275805
27098,1,0.48449093
27102,0,0.377106282
27108,1,0.663546614
27109,0,0.382845428
27120,0,0.255202979
27122,0,0.254815981
27127,0,0.270490311
27128,0,0.244070165
27148,0,0.461074537
27151,0,0.216684363
27153,1,0.549105093
27162,1,0.493268356
27165,1,0.522889648
27166,0,0.257258397
27169,0,0.236619107
27172,0,0.238287627
27185,0,0.37540983
27188,1,0.575547039
27195,0,0.376848327
27198,0,0.292828612
27201,1,0.547360505
27210,1,0.750461934
27211,0,0.25042973
27220,0,0.233722384
27222,0,0.272081617
27230,0,0.446327825
27236,0,0.389360212
27240,0,0.384784784
27243,1,0.791012504
27247,1,0.764316237
27254,1,0.660123504
27259,0,0.327772096
27266,0,0.261055303
27267,0,0.266298311
27276,0,0.238174063
27285,1,0.768507627
27292,0,0.295137957
27294,0,0.278667772
27310,0,0.317345741
27319,0,0.286459656
27323,0,0.348137
27324,0,0.402322898
27327,1,0.810853137
27345,1,0.712339735
27346,1,0.50986561
27363,1,0.756608868
27367,1,0.717328825
27368,0,0.315126919
27376,0,0.240905929
27390,0,0.258777817
27405,0,0.415734605
27411,0,0.325367234
27414,0,0.336759423
27426,0,0.301152403
27427,0,0.324005527
27434,1,0.519891509
27440,1,0.551216256
27453,0,0.360730114
27457,0,0.372581962
27458,0,0.351667646
27468,0,0.266765366
27470,0,0.310923336
27489,0,0.342547119
27490,0,0.340107171
27496,1,0.669965518
27497,0,0.287375159
27501,0,0.277807465
27502,1,0.706918549
27505,0,0.261040589
27506,0,0.256404968
27507,0,0.245375348
27526,0,0.390880015
27527,0,0.356825729
27537,1,0.694724485
27540,1,0.587439507
27542,0,0.319167124
27558,0,0.3043442
27562,0,0.220824947
27573,0,0.251409544
27575,0,0.271967659
27598,0,0.316429091
27599,0,0.301272506
27600,0,0.330548698
27603,0,0.302311025
27606,0,0.298528455
27610,0,0.276890986
27619,0,0.289248172
27620,0,0.31106444
27621,0,0.271264147
27623,0,0.214633818
27626,1,0.682180034
27635,0,0.353323231
27644,0,0.283359943
27652,0,0.293124133
27654,0,6.81E-06
27655,1,0.727002687
27657,0,0.271022308
27663,1,0.684984488
27666,0,0.246009159
27669,0,0.222671966
27679,0,0.378779713
27682,0,0.285779966
27685,0,0.271589835
27686,0,0.310468895
27695,0,0.283087157
27707,1,0.764084908
27709,1,0.536868247
27712,0,0.280684019
27719,0,0.397736548
27722,0,0.255894661
27723,0,0.282400013
27724,0,0.310129407
27728,0,0.354271704
27730,0,0.308470178
27731,0,0.338746802
27747,1,0.731422059
27749,0,0.358731047
27751,0,0.285754729
27752,1,0.964223783
27760,0,0.279789692
27764,0,0.311719946
27770,0,0.272800212
27799,0,0.344194344
27809,1,0.816324232
27810,0,0.410851424
27811,1,0.483555393
27816,0,0.45420013
27818,0,0.346108612
27821,0,0.348745069
27823,0,0.308817643
27827,1,0.98130489
27828,1,0.4999915
27836,0,0.36308714
27851,0,0.402099188
27868,0,0.440370884
27873,0,0.388025483
27875,1,0.834256803
27880,0,0.425222327
27887,1,0.820097191
27900,1,0.653244276
27902,0,0.357947754
27903,0,0.328530957
27907,0,0.361173018
27912,1,0.729851282
27919,0,0.410632535
27928,0,0.378587383
27929,0,0.374565442
27931,0,0.326783702
27947,0,0.335969737
27948,0,0.354918393
27951,1,0.589174347
27959,1,0.975153849
27972,1,0.771017696
27989,0,0.362158312
27994,1,0.720805467
27997,0,0.330474502
27999,0,0.288694349
28011,0,0.348365613
28017,0,0.334531332
28020,0,0.29899266
28022,0,0.321880823
28023,0,0.34394882
28029,0,0.350092858
28034,0,0.260712307
28039,0,0.351361062
28043,0,0.269700516
28051,0,0.322908795
28055,0,0.242210192
28059,0,0.297753128
28069,1,0.506587949
28076,0,0.44801687
28078,0,0.41886224
28083,1,0.976690898
28092,0,0.446984505
28094,0,0.369663599
28096,0,0.406407723
28098,0,0.406242087
28100,0,0.368938575
28101,0,0.346902616
28102,0,0.4060958
28103,0,0.363009929
28111,0,0.461443483
28115,0,0.429791905
28120,0,0.402190164
28121,0,0.378688611
28123,0,0.377226807
28152,0,0.358013639
28153,0,0.295817331
28163,0,0.254092262
28171,0,0.383950955
28178,0,0.346292155
28180,0,0.327776917
28190,0,0.350247803
28192,0,0.382501923
28203,0,0.355180978
28204,0,0.26370713
28222,0,0.413986365
28225,0,0.321793132
28240,0,0.364542867
28241,0,0.300304904
28244,1,0.682600052
28246,0,0.31912705
28256,0,0.369968732
28262,0,0.339546188
28281,0,0.3915673
28290,0,0.392043835
28291,0,0.361802007
28313,0,0.476424387
28316,0,0.403437873
28325,0,0.426335431
28332,0,0.362025794
28333,0,0.399868237
28338,1,0.561609145
28341,0,0.459870091
28344,0,0.426754222
28352,1,0.833783807
28355,1,0.769508829
28358,1,0.782508682
28359,0,0.411389485
28376,0,0.303402073
28382,0,0.334201808
28397,0,0.418989996
28402,1,0.557631946
28409,1,0.61506766
28415,1,0.773401825
28417,1,0.700119513
28426,0,0.417730318
28428,0,0.433146001
28435,0,0.390458216
28436,1,0.843020821
28441,0,0.360875154
28447,1,0.711232146
28453,0,0.265999814
28459,0,0.428332983
28461,1,0.733109051
28464,0,0.386992028
28466,0,0.362204482
28467,0,0.362389831
28471,0,0.348148585
28474,0,0.384622203
28481,0,0.428766913
28484,0,0.391259749
28488,0,0.40959999
28496,0,0.372955702
28504,1,0.690900197
28511,1,0.653711411
28524,0,0.35810029
28529,0,0.326817961
28537,0,0.347698648
28541,1,0.73132553
28546,0,0.341773545
28562,1,0.646110228
28573,0,0.380112505
28591,0,0.342569243
28592,1,0.562739724
28599,0,0.278121996
28607,0,0.387581108
28611,0,0.332305642
28616,0,0.286434555
28617,0,0.320105284
28621,0,0.306193119
28625,0,0.339516494
28626,0,0.329481361
28636,0,0.344127772
28637,0,0.402833838
28652,0,0.360389195
28653,0,0.28325838
28658,0,0.284990484
28674,1,0.690258703
28677,1,0.672237232
28678,0,0.328642704
28680,1,0.691780713
28686,1,0.751601577
28691,0,0.33789774
28692,1,0.783613381
28695,0,0.31607739
28696,0,0.273633634
28699,0,0.304712173
28700,1,0.719289011
28712,0,0.2909873
28716,0,0.321648289
28730,0,0.324635651
28737,1,0.704511043
28756,0,0.354927006
28774,0,0.380762565
28780,1,0.97525321
28782,1,0.774760116
28787,1,0.61190211
28796,0,0.420448007
28800,1,0.552616613
28815,0,0.338790218
28818,1,0.630148017
28819,1,0.750035259
28827,0,0.315970581
28841,1,0.950520499
28852,0,0.296926456
28856,0,0.26759967
28866,0,0.348946078
28867,0,0.332011964
28872,0,0.232685435
28874,0,0.284773323
28879,1,0.934412929
28883,0,0.320582455
28886,0,0.368253566
28889,1,0.954181484
28900,0,0.349273449
28907,1,0.731488869
28908,1,0.606615536
28918,1,0.776619624
28933,0,0.316810559
28948,0,0.423594275
28965,0,0.283583666
28966,0,0.407694743
28980,1,0.719146525
28998,0,0.272787337
29000,0,0.24202839
29012,0,0.387358799
29032,1,0.681121893
29033,0,0.278060847
29034,1,0.959277784
29042,0,0.266760423
29051,0,0.344282693
29052,0,0.348145767
29056,1,0.544106327
29058,1,0.720048773
29059,1,0.764958131
29060,0,0.385230433
29068,0,0.332190536
29081,0,0.338655414
29083,0,0.307807412
29088,1,0.56605334
29096,1,0.67213294
29113,1,0.806719657
29120,1,0.764953585
29127,1,0.581049632
29131,1,0.922367813
29142,1,0.759482226
29143,1,0.577617679
29148,1,0.517728079
29177,1,0.982481514
29180,0,0.367346498
29181,1,0.721862684
29182,1,0.539110787
29183,0,0.224546585
29186,0,0.263278867
29205,0,0.304023988
29209,1,0.759657123
29214,1,0.591666535
29221,0,0.292115098
29222,0,0.298815337
29230,0,0.265091842
29234,1,0.541894537
29243,0,0.31761733
29249,1,0.62921003
29263,0,0.36621015
29269,0,0.278179476
29270,0,0.287699853
29275,0,0.315674159
29277,0,0.240305594
29285,0,0.343851177
29290,1,0.586431955
29294,0,0.326640356
29307,0,0.35192281
29339,0,0.368535262
29340,0,0.270236092
29348,0,0.3148397
29358,0,0.289694106
29359,0,0.346989985
29375,0,0.328877029
29380,1,0.716087997
29382,0,0.390918594
29387,0,0.35831408
29390,1,0.752086242
29391,1,0.789463033
29398,0,0.27718571
29406,0,0.31249238
29422,0,0.322756171
29437,1,0.540897453
29451,1,0.745906064
29452,0,0.266895629
29454,1,0.709177937
29464,0,0.23913815
29466,0,0.196700639
29467,0,0.21345518
29483,0,0.356669685
29484,0,0.35574563
29487,1,0.748871939
29488,0,0.325690198
29494,0,0.30450886
29500,0,0.367285797
29502,0,0.369423316
29504,0,0.343659593
29511,0,0.32894343
29514,0,0.279840411
29515,0,0.334299735
29521,0,0.355687161
29522,0,0.336823094
29527,0,0.356001946
29528,0,0.369739586
29534,1,0.633071792
29548,1,0.629356359
29551,1,0.636691014
29552,0,0.308938075
29570,1,0.726692671
29571,0,0.264854501
29587,0,0.246346085
29588,1,0.81085555
29621,1,0.959555026
29635,0,0.205032248
29646,0,0.349093084
29653,0,0.279084127
29655,0,0.225728854
29660,0,0.199988216
29661,0,0.236844719
29662,0,0.262925095
29669,0,0.23044224
29675,1,0.667177969
29676,0,0.287858033
29677,0,0.332687549
29682,1,0.531459565
29684,0,0.243833261
29685,0,0.292702265
29692,0,0.269706717
29698,0,0.371971463
29704,1,0.601982292
29716,1,0.570048281
29718,0,0.292716361
29723,0,0.323573197
29724,0,0.336018303
29731,0,0.316324411
29737,0,0.287578356
29740,0,0.223432157
29746,0,0.279704461
29755,0,0.242807087
29756,0,0.281370658
29760,0,0.274524853
29771,1,0.678637927
29772,0,0.232727027
29787,0,0.423043727
29789,0,0.207993357
29796,1,0.611846015
29798,0,0.173320336
29808,0,0.232273646
29809,1,0.629147927
29810,0,0.192379663
29816,1,0.558902874
29823,0,0.330754566
29833,1,0.660417332
29842,0,0.290712296
29847,0,0.227737823
29848,0,0.29828825
29850,1,0.504663591
29851,0,0.233067761
29865,0,0.387763058
29870,1,0.763506714
29872,0,0.338121521
29880,1,0.630303049
29886,0,0.275725138
29889,0,0.272795382
29890,0,0.360631088
29891,1,0.779546201
29893,1,0.737270128
29897,0,0.356538987
29901,0,0.247660128
29903,0,0.265050424
29904,0,0.264704059
29905,0,0.258761681
29916,0,0.430190101
29917,1,0.523450534
29920,0,0.446632377
29922,0,0.413211679
29928,1,0.596272111
29930,0,0.367152129
29951,1,0.94240991
29956,1,0.764709521
29962,0,0.307020305
29971,1,0.586730197
29984,0,0.234359935
29988,0,0.267592153
29997,0,0.244871002
30003,0,0.233863992
30005,0,0.275983662
30016,0,0.266716267
30020,0,0.282254437
30023,1,0.946054782
30034,1,0.802247372
30035,0,0.397692675
30047,0,1.06E-06
30048,0,0.393792716
30050,0,0.388788237
30063,0,0.289880894
30077,0,0.369644052
30081,0,0.248946121
30095,1,0.639779581
30096,0,0.203464145
30108,0,0.283818979
30115,0,0.238766091
30134,0,0.280974607
30138,0,0.299619734
30147,0,0.241581443
30153,0,0.287215453
30159,0,0.438128234
30160,1,0.752964296
30163,0,0.368589726
30164,1,0.98595459
30181,0,0.338721701
30187,0,0.284545305
30197,0,0.266282639
30198,0,0.265332717
30202,1,0.807507966
30204,0,0.418454051
30207,0,0.348631627
30209,0,0.44662556
30211,0,0.405147879
30217,0,0.309457548
30218,0,0.332740862
30220,1,0.986260357
30229,0,0.431266056
30231,0,0.36799894
30234,0,0.441429406
30244,0,0.353419519
30273,0,0.313462069
30276,0,0.322624209
30281,0,0.36099649
30282,0,0.297458344
30287,1,0.811609193
30288,0,0.385150416
30308,1,0.790276003
30309,0,0.368262082
30313,0,0.439964056
30316,0,0.405863137
30318,0,0.396134389
30322,0,0.348958433
30326,0,0.408388357
30327,1,0.839040245
30331,0,0.457899618
30337,0,0.46307601
30339,0,0.450831641
30351,0,0.271212838
30354,0,0.340700099
30358,0,0.243059341
30360,0,0.33056899
30367,0,0.240042142
30371,0,0.389570672
30374,0,0.362793017
30383,1,0.763528962
30401,0,0.450105849
30409,0,0.363176606
30410,0,0.382643418
30412,1,0.777099381
30417,1,0.767866898
30422,1,0.75515227
30424,1,0.765919269
30436,0,0.330093157
30444,0,0.393274984
30448,0,0.345812147
30452,0,0.406947141
30453,0,0.339405934
30465,0,0.442581354
30468,0,0.430508705
30470,1,0.987403855
30471,0,0.41041934
30473,1,0.986889217
30475,0,0.37188216
30477,0,0.354086714
30510,0,0.302534558
30514,0,0.259275769
30518,0,0.358330528
30521,0,0.394083173
30528,0,0.344283847
30538,1,0.794965505
30544,0,0.382104251
30546,0,0.351801876
30547,0,0.298416853
30548,0,0.360230886
30551,0,0.293648254
30552,0,0.359333894
30554,0,0.334365468
30559,1,0.662472031
30567,1,0.757759465
30571,0,0.340379691
30580,0,0.334264098
30581,0,0.321585519
30584,0,0.322601701
30588,0,0.410485107
30589,0,0.359861272
30593,0,0.384206094
30597,0,0.381939952
30607,0,0.333744786
30609,1,0.72349483
30613,0,0.362208547
30633,0,0.261828408
30634,0,0.272453667
30651,0,0.388327894
30653,0,0.311041894
30658,0,0.413509747
30659,1,0.987180004
30673,0,0.275629707
30679,0,0.315726268
30682,0,0.225887757
30685,0,0.207989612
30692,0,0.196479212
